9258	186	3	8.29
341	774	7	6.85
12334	192	3	11.09
116	29338	3	9.94
817	993	5	11.42
1813	385	8	23.41
4301	12	41	8.34
126	2384	14	13.72
307	792	10	13.37
1996	568	6	20.06
463	259	22	30.13
5127	112	13	8.34
107	10257	10	6.69
243	5835	4	11.59
5635	292	4	13.38
15917	7789	3	37.93
967	1313	6	21.6
6146	110	16	14.52
2950	763	3	9.86
1420	1088	5	17.56
215	6489	3	6.65
139	9608	5	13.71
226	10579	7	37.75
1515	2240	4	18.53
1961	101	86	10.28
3284	7291	3	25.36
2535	2246	3	15.4
625	4618	3	11.84
494	136	32	14.03
127	5671	6	8.09
1516	138	14	11.52
29506	107	4	10
16064	59	4	8.05
2634	121	35	85.16
123	5177	9	12.45
363	2474	4	8.09
20956	106	6	13.68
6596	131	7	14.55
1544	948	5	16.85
805	10298	4	28.38
1546	159	15	22.4
12929	1347	3	24.3
2572	157	12	23.32
3487	19728	3	34.91
5424	123	7	8.29
127	1696	13	8.05
9130	118	7	10.94
123	211	163	67.25
165	15896	3	11
689	449	6	7.08
14859	1050	4	35.45
1873	767	3	7.38
1780	106	68	25.12
2385	1200	3	12.77
7818	556	5	30.57
2290	1064	3	10.2
849	152	16	8.07
3167	13362	3	30.5
753	1681	3	6.73
307	1162	9	16.54
312	998	7	8.36
4816	102	33	17.17
1176	18637	4	42.88
815	1719	3	7.09
1513	7981	3	20.89
167	12667	3	10.01
783	190	13	9.7
2593	2085	3	14.96
516	156	43	56.92
268	8573	5	23.34
450	3148	10	49.04
514	1473	6	15.28
3619	202	9	25.75
2596	204	13	38.32
118	11500	5	7.34
12	5914	29	8.1
200	27053	3	21.19
2622	124	15	15.62
105	5172	22	8.53
4065	721	4	18.26
20221	11236	3	43.91
251	7446	4	14.07
101	7652	23	12.82
5185	171	4	6.8
419	1601	5	10.35
18423	85	3	10.5
932	103	142	16.19
993	2304	4	15.41
12	8022	21	7.1
4574	1041	4	21.89
177	10220	3	8.67
2235	7140	3	22.57
8376	184	3	7.72
6142	107	26	35.64
6687	457	3	12.67
2910	559	4	12.86
866	1734	4	12.13
960	970	5	12.74
23413	59	3	6.85
217	24604	3	19.04
1604	6810	4	30.51
255	256	33	26.39
24135	9568	3	45.18
3140	7805	24	357.23
109	29395	4	11.85
101	3684	48	10.38
21946	4851	4	57.39
1414	5547	9	77.87
1717	19366	3	30.39
8794	6119	16	244.28
102	2940	49	9.91
829	149	17	10.07
17998	118	4	9.35
9007	8992	19	363.6
13296	3409	3	30.88
730	113	100	69.77
220	413	34	56.94
22581	6284	3	40.26
159	134	295	378.91
512	5696	4	18.45
119	16091	4	8.8
3194	59	14	8.7
20563	1484	3	29.33
128	502	59	53.19
224	3856	5	11.16
191	1463	8	8.16
103	955	134	13.2
2743	1934	3	14.83
188	540	18	12.86
1273	4014	36	397.2
7446	857	4	24.88
10641	668	6	46.9
1817	2156	5	26.93
1116	586	5	9.91
1117	957	5	14.04
105	2849	48	21.32
5209	374	3	9.49
391	5518	3	10.75
16	13862	5	26.88
10710	926	3	20.49
101	3533	57	35.01
8659	181	12	69.92
797	1627	3	6.84
191	4139	6	14.31
25931	156	3	15.7
418	6125	3	11.47
102	2230	62	8.61
2813	1271	5	26.71
257	288	19	8.12
2684	2748	3	16.71
2363	1172	3	11.03
1177	3321	4	20.02
116	12889	6	11.91
159	2791	9	14.83
59	14076	5	10.31
16306	369	4	28.61
39313	3807	3	44.98
9927	24130	3	45.54
